embedding_kind,target,target_mode,model,pca_components,alpha,val_MAE,val_RMSE,val_R2,val_Pearson,val_Spearman,test_MAE,test_RMSE,test_R2,test_Pearson,test_Spearman
front,PM2.5,log1p,ridge_pca128,128.0,100.0,23.94438939490793,38.36998664657172,-0.07736810511052705,0.14050036461520413,0.25084973744096856,36.72182441720796,45.982349258938235,-0.2352988112196963,0.04430852420562423,0.03403499836034564
front,PM2.5,log1p,ridge_pca128,128.0,1000.0,23.85468377031326,38.280883542996335,-0.07237016855101941,0.1422842895997157,0.25195966396421743,36.690481709971024,45.93855962152819,-0.2329471466784534,0.04429866350723474,0.03337883757347293
front,PM2.5,log1p,ridge_pca256,256.0,1.0,26.330500161525435,40.40035311325318,-0.1944037005429855,0.11315454916446459,0.2355058063797758,36.82944096920725,46.84153389956471,-0.2818934499854804,-0.011172044700675822,-0.01679027584510073
front,PM2.5,log1p,ridge_pca256,256.0,10.0,26.32783743924092,40.397563687694365,-0.1942387720245351,0.11318517825710023,0.23552933345651222,36.82891211224759,46.840433607608794,-0.28183322819646706,-0.01115635822826232,-0.01678523524655291
front,PM2.5,log1p,ridge_pca256,256.0,100.0,26.301351513185516,40.36985275119818,-0.19260094432280384,0.11349033576602252,0.23578760637334684,36.823637996491115,46.82949030279001,-0.28123435017399223,-0.010999815441842973,-0.016710679790000727
front,PM2.5,log1p,ridge_pca256,256.0,1000.0,26.050786021633254,40.10955471725902,-0.17727114476651495,0.11644087076637309,0.2382561552252502,36.773422012227904,46.725833154372765,-0.27556859930788646,-0.009493316053979867,-0.015935453964750577
front,PM10,raw,ridge_pca64,64.0,1.0,79.38454630266024,114.47342062443971,-0.4196289017815149,0.10732280763879949,0.1380172250675879,89.87844161364863,111.23488054723846,-0.9503540369827814,-0.19355132494808905,-0.10683870457515636
front,PM10,raw,ridge_pca64,64.0,10.0,79.38395537323441,114.47327407135722,-0.4196252668615965,0.10731757769336882,0.13801129057148162,89.8766325484633,111.23295274064407,-0.9502864345765214,-0.1935516817615579,-0.10684536130244858
front,PM10,raw,ridge_pca64,64.0,100.0,79.3780252673568,114.47180598669208,-0.41958885457694284,0.10726540844245097,0.13797363439343077,89.85849186908298,111.2136217288291,-0.9496086186383683,-0.19355521018841398,-0.10682262756632506
front,PM10,raw,ridge_pca64,64.0,1000.0,79.31978222233423,114.45777629061293,-0.419240905498379,0.10674891623387457,0.13750859418652733,89.6788856847083,111.02243129950574,-0.9429111277451314,-0.193586955187378,-0.10677851219808925
front,PM10,raw,ridge_pca128,128.0,1.0,79.97829837594318,115.32786751020537,-0.440900643039847,0.11240261993837455,0.16159443831293738,82.7475153959919,105.51024564013342,-0.754772162995553,-0.14008459060414305,-0.05096234251379399
front,PM10,raw,ridge_pca128,128.0,10.0,79.9765135592288,115.32656664329343,-0.4408681372901284,0.11240055711141678,0.16158916191857342,82.74681072255895,105.50903000703228,-0.7547317281197778,-0.14010054648106102,-0.050979164241119916
front,PM10,raw,ridge_pca128,128.0,100.0,79.95867041371736,115.31360517665487,-0.4405442793039245,0.11237953003992981,0.16156446670607935,82.73969697207333,105.49683832108039,-0.7543262291372328,-0.14025971383725835,-0.051091250025673766
front,PM10,raw,ridge_pca128,128.0,1000.0,79.78742949448572,115.1904358991201,-0.4374685617633456,0.11215832614695219,0.16126013470527673,82.6690752720751,105.37764317899145,-0.7503642329661597,-0.14179798435174185,-0.052292895512930045
front,PM10,raw,ridge_pca256,256.0,1.0,83.65473719887417,116.848965637431,-0.47916034887671355,0.1040649759362454,0.1500352292114479,89.45409915427685,113.11907312887409,-1.0169872085296303,-0.14930758244791087,-0.09351726886689075
front,PM10,raw,ridge_pca256,256.0,10.0,83.6493454947302,116.84500261749808,-0.4790600169224075,0.10407096623176405,0.15004034506392055,89.45003216908388,113.11358958394625,-1.016791662869759,-0.1493230338524749,-0.09352215971824106
front,PM10,raw,ridge_pca256,256.0,100.0,83.59573933863877,116.8056778357093,-0.4780646140644649,0.10413022409066408,0.1501094600239779,89.40951645923597,113.05906475980001,-1.014847799049932,-0.1494773774531153,-0.0935491092957571
front,PM10,raw,ridge_pca256,256.0,1000.0,83.08331108061246,116.43213281347309,-0.46862601754278166,0.10477752730630908,0.15079707608415163,89.02395691584998,112.54190041359436,-0.9964569831065921,-0.15104620267395064,-0.09382452664528715
front,PM10,log1p,ridge_pca64,64.0,1.0,97.16376585482206,135.21180612447162,-0.980590719840106,0.11374578790745161,0.1395775679363541,63.34985676044083,92.41818461026948,-0.34631391561424585,-0.17712849892852378,-0.10419138177941317
